,Text,id,ch_start_tar,ch_end_tar,source_book_ms,book_count,cluster
627,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,123771,124164,66,1,111669209249
628,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,123793,124449,56,1,8590109677
629,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,124195,125513,57,1,111669209247
630,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,124195,125513,67,1,111669209247
631,0845Maqrizi.TajridTawhid,Shamela0010045,124195,125513,19,1,111669209247
632,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,125539,127384,68,1,60129588268
633,0845Maqrizi.TajridTawhid,Shamela0010045,125539,127384,20,1,60129588268
634,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,125560,126110,57,1,60129588271
635,0845Maqrizi.TajridTawhid,Shamela0010045,125560,126110,20,1,60129588271
636,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,125589,126663,68,1,60129588270
637,0845Maqrizi.TajridTawhid,Shamela0010045,125589,126663,20,1,60129588270
638,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,126089,127490,58,1,60129588269
639,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,126642,127062,58,1,60129588272
640,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,126642,127062,68,1,60129588272
641,0845Maqrizi.TajridTawhid,Shamela0010045,126642,127062,20,1,60129588272
642,0845Maqrizi.TajridTawhid,Shamela0010045,127523,128864,21,1,163208806675
643,0845Maqrizi.TajridTawhid,Shamela0010045,128884,129027,22,1,25769851237
644,0845Maqrizi.TajridTawhid,Shamela0010045,129052,130792,22,1,25769851231
645,0463IbnCabdBarr.TamhidMuwatta,Shamela0001719,129147,129436,1367,1,25769851236
646,0845Maqrizi.TajridTawhid,Shamela0010045,129147,129436,22,1,25769851236
647,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,129479,130373,59,1,25769851232
648,0845Maqrizi.TajridTawhid,Shamela0010045,129479,130373,22,1,25769851232
649,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,129500,130050,69,1,25769851234
650,0845Maqrizi.TajridTawhid,Shamela0010045,129500,130050,22,1,25769851234
651,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,130028,130887,70,1,266288211002
652,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,130351,130907,60,1,249108379500
653,0845Maqrizi.TajridTawhid,Shamela0010045,130965,132928,23,1,223338583371
654,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,131025,131980,71,1,386547112204
655,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,131074,132352,61,1,137439263278
656,0923AhmadQastallani.MawahibLaduniyya,Shamela0023685,131120,131895,1545,1,111669488192
657,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,132036,132580,72,1,163208956238
658,0845Maqrizi.TajridTawhid,Shamela0010045,132990,135051,24,1,8590146775
659,0923AhmadQastallani.MawahibLaduniyya,Shamela0023685,133080,133310,1546,1,8590146779
660,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,133080,133310,73,1,8590146779
661,0845Maqrizi.TajridTawhid,Shamela0010045,133080,133310,24,1,8590146779
662,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,133369,133875,63,1,8590146778
663,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,133559,134931,74,1,8590146776
664,0845Maqrizi.TajridTawhid,Shamela0010045,133559,134931,24,1,8590146776
665,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,133893,134949,64,1,231779
666,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,133893,134949,74,1,231779
667,0845Maqrizi.TajridTawhid,Shamela0010045,133893,134949,24,1,231779
668,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,135081,136666,65,1,25769893924
669,0845Maqrizi.TajridTawhid,Shamela0010045,135081,136666,25,1,25769893924
670,0845Maqrizi.TajridTawhid,Shamela0010045,135102,137114,25,1,42949759935
671,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,135123,135922,75,1,42949759938
672,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,135689,135971,374,1,17180241022
673,0751IbnQayyimJawziyya.BadaicFawaid,Sham19Y0145410,135689,135971,953,1,17180241022
674,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,135689,135971,187,1,17180241022
675,0751IbnQayyimJawziyya.MiftahDarSacada,Sham19Y0145411,135689,135971,489,1,17180241022
676,0845Maqrizi.TajridTawhid,Shamela0010045,135689,135971,25,1,17180241022
677,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,135901,137076,76,1,42949759937
678,0845Maqrizi.TajridTawhid,Shamela0010045,135901,137076,25,1,42949759937
679,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,136596,137095,66,1,42949759939
680,0845Maqrizi.TajridTawhid,Shamela0010045,136596,137095,25,1,42949759939
681,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,137140,138058,66,1,42949912014
682,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,137161,137553,76,1,42949912015
683,0845Maqrizi.TajridTawhid,Shamela0010045,137161,137553,26,1,42949912015
684,0845Maqrizi.TajridTawhid,Shamela0010045,137202,138938,26,1,42949912013
685,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,137983,138900,67,1,42949912016
686,0845Maqrizi.TajridTawhid,Shamela0010045,137983,138900,26,1,42949912016
687,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,138004,138919,77,1,42949912017
688,0845Maqrizi.TajridTawhid,Shamela0010045,138004,138919,26,1,42949912017
689,0845Maqrizi.TajridTawhid,Shamela0010045,138989,140395,27,1,111669350754
690,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,139053,140170,67,1,42949933381
691,0845Maqrizi.TajridTawhid,Shamela0010045,139053,140170,27,1,42949933381
692,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,139137,139487,67,1,342176
693,0845Maqrizi.TajridTawhid,Shamela0010045,139137,139487,27,1,342176
694,0751IbnQayyimJawziyya.TafsirQuran,Shamela0023606,139323,140443,67,1,42949933383
695,0751IbnQayyimJawziyya.MadarijSalikin,Shamela0008370,139323,140443,78,1,42949933383
696,0845Maqrizi.TajridTawhid,Shamela0010045,139323,140443,27,1,42949933383
697,0845Maqrizi.Bayan,Shamela0009226,140568,141047,1,1,111669350758
698,0845Maqrizi.Bayan,Shamela0009226,141073,142294,1,1,180388888236
699,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,141605,142146,2534,1,34359990500
700,0821Qalqashandi.SubhAcsha,Shamela0009429,141605,142146,246,1,34359990500
701,0821Qalqashandi.QalaidJuman,Shamela0000315,141605,142146,48,1,34359990500
702,0845Maqrizi.Bayan,Shamela0009226,141605,142146,1,1,34359990500
703,0845Maqrizi.Bayan,Shamela0009226,142314,142727,2,1,231928596949
704,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,142753,143998,2486,1,121483
705,0821Qalqashandi.QalaidJuman,Shamela0000315,142753,143998,47,1,121483
706,0845Maqrizi.Bayan,Shamela0009226,142753,143998,2,1,121483
707,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,142826,143523,2485,1,34359993671
708,0821Qalqashandi.SubhAcsha,Shamela0009429,142826,143523,246,1,34359993671
709,0821Qalqashandi.SubhAcsha,Shamela0009429,142826,143523,1211,1,34359993671
710,0821Qalqashandi.NihayatArab,Shamela0031382,142826,143523,144,1,34359993671
711,0845Maqrizi.Bayan,Shamela0009226,142826,143523,2,1,34359993671
712,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,143567,144012,2486,1,121486
713,0821Qalqashandi.SubhAcsha,Shamela0009429,143567,144012,1212,1,121486
714,0821Qalqashandi.QalaidJuman,Shamela0000315,143567,144012,47,1,121486
715,0845Maqrizi.Bayan,Shamela0009226,143567,144012,2,1,121486
716,0845Maqrizi.Bayan,Shamela0009226,143948,144429,3,1,317827812043
717,0845Maqrizi.Bayan,Shamela0009226,144459,145575,3,1,317827812042
718,0845Maqrizi.Bayan,Shamela0009226,145553,146188,4,1,360777441661
719,0845Maqrizi.Bayan,Shamela0009226,146214,147123,4,1,180388921627
720,0463IbnCabdBarr.InbahCalaQabail,Shia002117,146590,146774,47,1,85899484739
721,0845Maqrizi.Bayan,Shamela0009226,147148,147769,5,1,180388921628
722,0845Maqrizi.Bayan,Shamela0009226,147795,148610,5,1,137439308000
723,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,148048,148331,2531,1,137439308002
724,0821Qalqashandi.SubhAcsha,Shamela0009429,148048,148331,254,1,137439308002
725,0845Maqrizi.Bayan,Shamela0009226,148630,149381,6,1,137439308001
726,0845Maqrizi.Bayan,Shamela0009226,149407,150175,6,1,85899609765
727,0845Maqrizi.Bayan,Shamela0009226,150154,150952,7,1,60129806752
728,0821Qalqashandi.SubhAcsha,Shamela0009429,150977,151408,255,1,68719840006
729,0821Qalqashandi.NihayatArab,Shamela0031382,150977,151408,196,1,68719840006
730,0821Qalqashandi.QalaidJuman,Shamela0000315,150977,151408,34,1,68719840006
731,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,150998,151702,2533,1,60129806753
732,0821Qalqashandi.SubhAcsha,Shamela0009429,150998,151702,255,1,60129806753
733,0821Qalqashandi.QalaidJuman,Shamela0000315,150998,151702,34,1,60129806753
734,0845Maqrizi.Bayan,Shamela0009226,150998,151702,7,1,60129806753
735,0845Maqrizi.Bayan,Shamela0009226,151512,151800,5,1,68719840007
736,0845Maqrizi.Bayan,Shamela0009226,151512,151800,25,1,68719840007
737,0845Maqrizi.Bayan,Shamela0009226,151602,152621,8,1,17180079851
738,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,152646,152964,2530,1,8590136746
739,0845Maqrizi.Bayan,Shamela0009226,152646,152964,8,1,8590136746
740,0821Qalqashandi.QalaidJuman,Shamela0000315,152707,153981,32,1,25770163744
741,0845Maqrizi.Bayan,Shamela0009226,152707,153981,9,1,25770163744
742,0845Maqrizi.Bayan,Shamela0009226,152982,154349,9,1,25770163743
743,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,153099,153591,2531,1,25770163745
744,0821Qalqashandi.SubhAcsha,Shamela0009429,153099,153591,1106,1,25770163745
745,0821Qalqashandi.NihayatArab,Shamela0031382,153099,153591,285,1,25770163745
746,0821Qalqashandi.QalaidJuman,Shamela0000315,153099,153591,32,1,25770163745
747,0845Maqrizi.Bayan,Shamela0009226,153099,153591,9,1,25770163745
748,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,153661,154023,2532,1,25770163746
749,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,154374,154695,2533,1,300647862330
750,0821Qalqashandi.NihayatArab,Shamela0031382,154374,154695,143,1,300647862330
751,0845Maqrizi.Bayan,Shamela0009226,154374,154695,9,1,300647862330
752,0845Maqrizi.Bayan,Shamela0009226,154674,156127,10,1,68719573515
753,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,154859,155906,2522,1,68719573516
754,0845Maqrizi.Bayan,Shamela0009226,154859,155906,10,1,68719573516
755,0487AbuCubaydBakri.MasalikWaMamalik,Shamela0023849,155615,156007,356,1,42949799520
756,0845Maqrizi.Bayan,Shamela0009226,155615,156007,10,1,42949799520
757,0257IbnCabdHakam.FutuhMisr,Shamela0011404,155662,155826,123,1,68719573520
758,0845Maqrizi.Bayan,Shamela0009226,155662,155826,10,1,68719573520
759,0845Maqrizi.Bayan,Shamela0009226,156152,156461,10,1,68719573519
760,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,156177,157522,2523,1,42949971642
761,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,156213,156752,2523,1,8590167688
762,0821Qalqashandi.QalaidJuman,Shamela0000315,156213,156752,25,1,8590167688
763,0845Maqrizi.Bayan,Shamela0009226,156480,157924,11,1,257698157708
764,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,157084,157541,2523,1,42949971646
765,0821Qalqashandi.NihayatArab,Shamela0031382,157084,157541,153,1,42949971646
766,0821Qalqashandi.QalaidJuman,Shamela0000315,157084,157541,24,1,42949971646
767,0845Maqrizi.Bayan,Shamela0009226,157084,157541,11,1,42949971646
768,0845Maqrizi.Bayan,Shamela0009226,158128,159502,12,1,146029178059
769,0845Maqrizi.Bayan,Shamela0009226,159552,161179,13,1,34359957492
770,0845Maqrizi.Bayan,Shamela0009226,159809,160439,13,1,34359957493
771,0845Maqrizi.Bayan,Shamela0009226,160188,160405,14,1,34359957494
772,0845Maqrizi.Bayan,Shamela0009226,161257,162886,14,1,8590223779
773,0845Maqrizi.Bayan,Shamela0009226,162910,164572,15,1,77309519797
774,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,163863,164196,2524,1,77309519799
775,0845Maqrizi.Bayan,Shamela0009226,163863,164196,15,1,77309519799
776,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,164229,164630,2525,1,77309559674
777,0845Maqrizi.Bayan,Shamela0009226,164655,166312,16,1,17179947220
778,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,164701,165352,2525,1,17179947223
779,0845Maqrizi.Bayan,Shamela0009226,164701,165352,16,1,17179947223
780,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,165643,166342,2526,1,17179947221
781,0845Maqrizi.Bayan,Shamela0009226,165643,166342,16,1,17179947221
782,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,165744,165984,2526,1,8590067327
783,0821Qalqashandi.NihayatArab,Shamela0031382,165744,165984,62,1,8590067327
784,0821Qalqashandi.QalaidJuman,Shamela0000315,165744,165984,87,1,8590067327
785,0845Maqrizi.Bayan,Shamela0009226,165744,165984,16,1,8590067327
786,0845Maqrizi.Bayan,Shamela0009226,166388,167974,17,1,137439089607
787,0845Maqrizi.Bayan,Shamela0009226,166561,167098,17,1,137439089609
788,0845Maqrizi.KhabarCanBashar,MMS00013,167533,168085,1387,1,137439089608
789,0475IbnMakula.IkmalFiRafcIrtiyab,JK000582,167533,168085,703,1,137439089608
790,0204IbnKalbi.NasabMacad,Shamela0028172,167533,168085,19,1,137439089608
791,0456IbnHazm.JamharatAnsab,Shamela0009793,167533,168085,266,1,137439089608
792,0456IbnHazm.JamharatAnsab,Shamela0009793,167533,168085,268,1,137439089608
793,0845Maqrizi.Bayan,Shamela0009226,167533,168085,17,1,137439089608
794,0845Maqrizi.Bayan,Shamela0009226,168111,169697,18,1,111669469651
795,0821Qalqashandi.QalaidJuman,Shamela0000315,169029,169550,77,1,111669469652
796,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,169113,169362,2527,1,111669469653
797,0821Qalqashandi.QalaidJuman,Shamela0000315,169113,169362,77,1,111669469653
798,0845Maqrizi.Bayan,Shamela0009226,169113,169362,18,1,111669469653
799,0845Maqrizi.Bayan,Shamela0009226,169849,171157,19,1,231928286539
800,0742Mizzi.TahdhibKamal,Shamela0003722,170019,170195,2269,1,231928286541
801,0845Maqrizi.Bayan,Shamela0009226,170019,170195,19,1,231928286541
802,0845Maqrizi.Bayan,Shamela0009226,171177,171450,20,1,231928286540
803,0845Maqrizi.Bayan,Shamela0009226,171476,172759,20,1,68719740757
804,0845Maqrizi.Bayan,Shamela0009226,173166,174489,21,1,154619004321
805,0456IbnHazm.JamharatAnsab,Shamela0009793,173338,173831,418,1,25770146515
806,0845Maqrizi.Bayan,Shamela0009226,173338,173831,21,1,25770146515
807,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,173899,174669,2528,1,77309555988
808,0821Qalqashandi.SubhAcsha,Shamela0009429,173899,174669,281,1,77309555988
809,0821Qalqashandi.QalaidJuman,Shamela0000315,173899,174669,99,1,77309555988
810,0845Maqrizi.Bayan,Shamela0009226,173899,174669,21,1,77309555988
811,0821Qalqashandi.SubhAcsha,Shamela0009429,173961,175087,281,1,154619004322
812,0821Qalqashandi.QalaidJuman,Shamela0000315,173961,175087,99,1,154619004322
813,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,174509,175067,2529,1,154619004324
814,0821Qalqashandi.SubhAcsha,Shamela0009429,174509,175067,281,1,154619004324
815,0821Qalqashandi.QalaidJuman,Shamela0000315,174509,175067,99,1,154619004324
816,0845Maqrizi.Bayan,Shamela0009226,174509,175067,22,1,154619004324
817,0845Maqrizi.Bayan,Shamela0009226,175113,176354,22,1,111669187095
818,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,175281,175500,2534,1,111669187097
819,0845Maqrizi.Bayan,Shamela0009226,175281,175500,22,1,111669187097
820,0845Maqrizi.Bayan,Shamela0009226,175616,175901,22,1,111669187098
821,0845Maqrizi.Bayan,Shamela0009226,176374,176860,23,1,25769935963
822,0845Maqrizi.Bayan,Shamela0009226,176891,178101,23,1,25769935962
823,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,178125,178598,2529,1,42949861419
824,0821Qalqashandi.SubhAcsha,Shamela0009429,178125,178598,256,1,42949861419
825,0821Qalqashandi.QalaidJuman,Shamela0000315,178125,178598,38,1,42949861419
826,0845Maqrizi.Bayan,Shamela0009226,178125,178598,24,1,42949861419
827,0845Maqrizi.Bayan,Shamela0009226,178623,179782,24,1,51539909627
828,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,178644,179171,2529,1,42949861421
829,0821Qalqashandi.SubhAcsha,Shamela0009429,178644,179171,257,1,42949861421
830,0821Qalqashandi.QalaidJuman,Shamela0000315,178644,179171,38,1,42949861421
831,0845Maqrizi.Bayan,Shamela0009226,178644,179171,24,1,42949861421
832,0845Maqrizi.Bayan,Shamela0009226,179749,180332,25,1,171798922306
833,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,180104,180352,2535,1,266288054928
834,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,180379,181400,2535,1,146029226235
835,0845Maqrizi.Bayan,Shamela0009226,180379,181400,25,1,146029226235
836,0821Qalqashandi.QalaidJuman,Shamela0000315,180956,181146,35,1,146029226238
837,0845Maqrizi.Bayan,Shamela0009226,180956,181146,25,1,146029226238
838,0874IbnTaghribirdi.NujumZahira,JK001330,181327,181801,207,1,34359934327
839,0845Maqrizi.Bayan,Shamela0009226,181378,182084,26,1,146029226236
840,0845Maqrizi.Mawaciz,Shamela0011566,181675,182104,182,1,146029226237
841,0350MuhammadKindi.WulatMisr,JK010325,181675,182104,44,1,146029226237
842,0845Maqrizi.Mawaciz,Shamela0011566,182141,183684,182,1,163208873622
843,0350MuhammadKindi.WulatMisr,JK010325,182141,183684,44,1,163208873622
844,0845Maqrizi.Mawaciz,Shamela0011566,182163,182670,182,1,154619117442
845,0334Azdi.TarikhMawsil,EScr202211221604,182163,182670,152,1,154619117442
846,0350MuhammadKindi.WulatMisr,JK010325,182163,182670,44,1,154619117442
847,0845Maqrizi.Bayan,Shamela0009226,182163,182670,26,1,154619117442
848,0845Maqrizi.Bayan,Shamela0009226,182185,183129,26,1,154619117440
849,0845Maqrizi.Mawaciz,Shamela0011566,183107,183882,182,1,154619070998
850,0334Azdi.TarikhMawsil,EScr202211221604,183107,183882,153,1,154619070998
851,0350MuhammadKindi.WulatMisr,JK010325,183107,183882,44,1,154619070998
852,0845Maqrizi.Bayan,Shamela0009226,183107,183882,27,1,154619070998
853,0845Maqrizi.Bayan,Shamela0009226,183908,184829,27,1,8590206395
854,0808IbnKhaldun.Tarikh,Shamela0012320,184171,184590,1062,1,8590206398
855,0845Maqrizi.KhabarCanBashar,MMS00013,184171,184590,1257,1,8590206398
856,0845Maqrizi.Bayan,Shamela0009226,184171,184590,27,1,8590206398
857,0821Qalqashandi.QalaidJuman,Shamela0000315,184809,185641,72,1,8590206396
858,0845Maqrizi.Bayan,Shamela0009226,184809,185641,28,1,8590206396
859,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,184921,185412,2535,1,8590206397
860,0821Qalqashandi.QalaidJuman,Shamela0000315,184921,185412,72,1,8590206397
861,0845Maqrizi.Bayan,Shamela0009226,184921,185412,28,1,8590206397
862,0845Maqrizi.Bayan,Shamela0009226,185665,186633,28,1,197568686645
863,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,186222,186860,2540,1,85899398432
864,0821Qalqashandi.SubhAcsha,Shamela0009429,186222,186860,1263,1,85899398432
865,0845Maqrizi.Bayan,Shamela0009226,186222,186860,28,1,85899398432
866,0845Maqrizi.Bayan,Shamela0009226,186222,186860,29,1,85899398432
867,0808IbnKhaldun.Tarikh,Shamela0012320,186658,187470,3387,1,240518447315
868,0845Maqrizi.Bayan,Shamela0009226,186658,187470,29,1,240518447315
869,0845Maqrizi.Bayan,Shamela0009226,186658,187470,30,1,240518447315
870,0845Maqrizi.ShudhurCuqud,MMS00014,187749,189501,1,1,180388650936
871,0845Maqrizi.ShudhurCuqud,MMS00014,188084,188840,1,1,180388650937
872,0845Maqrizi.IghathaUmma,Kraken210223142017,188084,188840,102,1,180388650937
873,0845Maqrizi.ShudhurCuqud,MMS00014,188484,188973,1,1,313867
874,0845Maqrizi.IghathaUmma,Kraken210223142017,188484,188973,102,1,313867
875,0845Maqrizi.IghathaUmma,Kraken210223142017,188869,189164,26,1,197568808894
876,0855BadrDinCayni.CumdatQari,Shamela0005756,188910,189476,5318,1,51539679577
877,0855BadrDinCayni.NukhabAfkar,Sham19Y0013667,188910,189476,2966,1,51539679577
878,0855BadrDinCayni.NukhabAfkar,Sham19Y0013667,188910,189476,3131,1,51539679577
879,0845Maqrizi.IghathaUmma,Kraken210223142017,188910,189476,103,1,51539679577
880,0845Maqrizi.IghathaUmma,Kraken210223142017,189527,190060,104,1,51539854482
881,0845Maqrizi.ShudhurCuqud,MMS00014,189625,191210,2,1,94363
882,0845Maqrizi.IghathaUmma,Kraken210223142017,190170,191091,105,1,51539854483
883,0845Maqrizi.ShudhurCuqud,MMS00014,191233,193026,3,1,163209138956
884,0845Maqrizi.ShudhurCuqud,MMS00014,191272,191956,3,1,163209138958
885,0845Maqrizi.IghathaUmma,Kraken210223142017,191272,191956,106,1,163209138958
886,0845Maqrizi.ShudhurCuqud,MMS00014,192108,193120,3,1,68719818698
887,0845Maqrizi.IghathaUmma,Kraken210223142017,192108,193120,107,1,68719818698
888,0845Maqrizi.ShudhurCuqud,MMS00014,193145,193639,4,1,68719818699
889,0845Maqrizi.ShudhurCuqud,MMS00014,193166,194883,4,1,317827806443
890,0845Maqrizi.ShudhurCuqud,MMS00014,193574,194706,4,1,317827806446
891,0845Maqrizi.IghathaUmma,Kraken210223142017,193574,194706,109,1,317827806446
892,0630IbnAthirCizzDin.Kamil,JK000911,194070,194400,1471,1,42949810633
893,0733Nuwayri.NihayatArab,Shamela0010283,194070,194400,4700,1,42949810633
894,0808IbnKhaldun.Tarikh,Shamela0012320,194070,194400,1417,1,42949810633
895,0276IbnQutaybaDinawari.CuyunAkhbar,Shamela0023790,194070,194400,178,1,42949810633
896,0845Maqrizi.ShudhurCuqud,MMS00014,194070,194400,4,1,42949810633
897,0874IbnTaghribirdi.NujumZahira,JK001330,194070,194400,137,1,42949810633
898,0395AbuHilalCaskari.Awail,Shamela0010529,194070,194400,153,1,42949810633
899,0911Suyuti.TarikhKhulafa,Shamela0011997,194070,194400,190,1,42949810633
900,0821Qalqashandi.SubhAcsha,Shamela0009429,194070,194400,1919,1,42949810633
901,0279Baladhuri.FutuhBuldan,Shamela0012221,194070,194400,197,1,42949810633
902,0845Maqrizi.IghathaUmma,Kraken210223142017,194070,194400,108,1,42949810633
903,0845Maqrizi.ShudhurCuqud,MMS00014,194977,196121,5,1,120259318471
904,0845Maqrizi.IghathaUmma,Kraken210223142017,194977,196121,110,1,120259318471
905,0845Maqrizi.ShudhurCuqud,MMS00014,194999,196662,5,1,120259318470
906,0597IbnJawzi.Muntazam,Shamela0012406,195027,195239,1486,1,120259318474
907,0845Maqrizi.ShudhurCuqud,MMS00014,195327,196294,5,1,60129564772
908,0845Maqrizi.IghathaUmma,Kraken210223142017,195327,196294,110,1,60129564772
909,0224QasimIbnSallam.Amwal,JK006800,195327,196294,341,1,60129564772
910,0855BadrDinCayni.CumdatQari,Shamela0005756,195757,196275,5316,1,60129564774
911,0762IbnYusufZaylaci.NasbRaya,Shamela0011428,195757,196275,892,1,60129564774
912,0861IbnHumam.FathQadir,Shamela0021744,195757,196275,866,1,60129564774
913,0855BadrDinCayni.NukhabAfkar,Sham19Y0013667,195757,196275,3130,1,60129564774
914,0855BadrDinCayni.SharhSunanAbiDawud,Shamela0008540,195757,196275,1975,1,60129564774
915,0845Maqrizi.ShudhurCuqud,MMS00014,195757,196275,19,1,60129564774
916,0861IbnHumam.SharhFathQadir,JK000299,195757,196275,750,1,60129564774
917,0224QasimIbnSallam.Amwal,JK006800,195757,196275,341,1,60129564774
918,0845Maqrizi.ShudhurCuqud,MMS00014,196682,196846,6,1,94489587536
919,0845Maqrizi.ShudhurCuqud,MMS00014,196872,198440,6,1,94489587533
920,0845Maqrizi.ShudhurCuqud,MMS00014,197310,198514,6,1,94489587534
921,0845Maqrizi.IghathaUmma,Kraken210223142017,197310,198514,112,1,94489587534
922,0845Maqrizi.ShudhurCuqud,MMS00014,198021,198299,6,1,94489587535
923,0520IbnRushdJadd.BayanWaTahsil,Shamela0021751,198021,198299,7157,1,94489587535
924,0845Maqrizi.IghathaUmma,Kraken210223142017,198021,198299,112,1,94489587535
925,0333IbnMarwanDinawari.MujalasaWaJawahirCilm,JK007082,198407,198669,605,1,51539950395
926,0571IbnCasakir.TarikhDimashq,JK000916,198407,198669,19026,1,51539950395
927,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,Shamela0003118,198407,198669,5511,1,51539950395
928,0845Maqrizi.ShudhurCuqud,MMS00014,198407,198669,7,1,51539950395
929,0845Maqrizi.ShudhurCuqud,MMS00014,198694,200208,7,1,60129702406
930,0845Maqrizi.ShudhurCuqud,MMS00014,198715,199331,7,1,60129702409
931,0845Maqrizi.IghathaUmma,Kraken210223142017,198715,199331,113,1,60129702409
932,0845Maqrizi.ShudhurCuqud,MMS00014,199298,200444,7,1,60129702407
933,0845Maqrizi.IghathaUmma,Kraken210223142017,199298,200444,114,1,60129702407
934,0845Maqrizi.ShudhurCuqud,MMS00014,200494,202034,8,1,137439275125
935,0845Maqrizi.ShudhurCuqud,MMS00014,200719,201740,8,1,68719583912
936,0845Maqrizi.IghathaUmma,Kraken210223142017,200719,201740,116,1,68719583912
937,0845Maqrizi.ShudhurCuqud,MMS00014,201675,202183,8,1,137439275127
938,0845Maqrizi.ShudhurCuqud,MMS00014,202054,202325,9,1,34359915658
939,0845Maqrizi.ShudhurCuqud,MMS00014,202350,203872,9,1,34359915653
940,0845Maqrizi.IghathaUmma,Kraken210223142017,202371,202893,118,1,68719760374
941,0845Maqrizi.ShudhurCuqud,MMS00014,202872,203307,9,1,34359915654
942,0845Maqrizi.IghathaUmma,Kraken210223142017,202872,203307,119,1,34359915654
943,0845Maqrizi.ShudhurCuqud,MMS00014,203280,203697,9,1,34359915655
944,0845Maqrizi.IghathaUmma,Kraken210223142017,203280,203697,119,1,34359915655
945,0845Maqrizi.ShudhurCuqud,MMS00014,203852,204125,10,1,8590261030
946,0845Maqrizi.ShudhurCuqud,MMS00014,204149,205584,10,1,8590261025
947,0350Balawi.SiratAhmadIbnTulun,Kraken21033119,204243,204894,97,1,8590261029
948,0845Maqrizi.ShudhurCuqud,MMS00014,204243,204894,10,1,8590261029
