Cluster,Ms_count,Book_count
51539640034,2,2
51539640036,2,2
34359917585,4,3
51539640032,2,2
51539640031,2,2
42950066963,6,4
60129631375,2,2
77309762606,2,2
51539626490,2,2
120259275552,2,2
103079371103,2,2
120259437810,3,3
68719681546,4,4
8590091141,3,3
163208791791,2,2
17180273357,6,6
25769998040,3,3
240518182759,3,3
25769998046,4,4
240518182765,5,4
25769998042,4,4
163208997190,4,4
240518182758,2,2
85899495228,3,3
197568902207,3,3
261485,3,3
261487,4,4
261486,16,14
261484,3,3
261493,3,3
197568937428,2,2
197568937423,3,3
180388976881,3,3
34359861455,2,2
34360137727,3,3
103079549681,2,2
103079549682,2,2
42949819205,6,6
60129925128,2,2
103079549683,2,2
68719861239,3,3
103079549680,5,5
25770140383,2,2
25770140384,2,2
25770140386,3,3
25769892037,7,7
257698336717,2,2
257698336722,3,3
257698336716,2,2
197568523577,3,3
240518334958,2,2
261900,4,4
77309424392,2,2
197568914593,3,3
257698336719,2,2
171798779779,3,3
60129879302,6,6
85899554923,3,3
85899554920,2,2
85899554921,4,4
384017,6,5
103079247183,2,2
77309678165,2,2
111669217962,2,2
25769964234,2,2
249108205266,2,2
60129616897,2,2
34359860443,3,3
34359860446,4,4
51539924206,8,8
60129798813,2,2
60129798814,2,2
51540010271,2,2
77309556085,2,2
34359912830,2,2
214989,3,3
34359912828,2,2
34359912829,2,2
94489667689,2,2
68719656064,2,2
146029118845,2,2
77309491127,6,6
146029118847,2,2
146029118846,2,2
146029118843,2,2
128849316978,3,3
34360116368,4,4
249108342366,2,2
94489527005,6,6
223338634623,4,4
103079333496,2,2
180389049168,3,3
85899572623,2,2
85899572622,2,2
85899502304,2,2
25770034910,4,4
34360124890,3,3
60129812031,3,3
25770034882,7,6
103079573388,3,3
25770177998,2,2
60129887264,3,3
60129887263,2,2
214748396979,2,2
214748396977,2,2
214748396978,3,3
206158593662,3,3
34360023953,4,4
146029330219,3,3
240518179493,2,2
34360023949,5,5
17179993585,17,13
8590251750,2,2
8590233682,3,3
8590160805,3,3
34359770024,3,3
34359770022,4,4
34359770018,2,2
34359770020,4,4
17180021153,4,4
190918,4,4
34359770023,3,3
34359770017,2,2
323347,21,18
197568815343,3,3
120259241633,4,4
77309798350,2,2
77309478430,2,2
51539722406,3,3
77309478428,10,8
111669573616,2,2
249108196063,4,2
42949909355,8,7
68719503527,5,5
133930,18,14
25770198768,9,9
25770198769,16,12
8590257187,13,12
249108528754,2,2
188978623413,2,2
128849130265,2,2
34360160047,2,2
223338697484,2,2
257698145314,2,2
378971,2,2
378975,3,3
120259208701,3,2
34359896140,4,4
373672,12,10
85899537380,2,2
257698105464,2,2
171799038946,2,2
60129788493,5,5
85899377192,3,2
85899377199,2,2
60129788491,2,2
60129683035,2,2
34360100732,6,5
42949830190,3,3
42949830191,5,5
42949830187,3,3
34359852121,2,2
188978965503,3,3
188978965504,3,3
60129962053,15,13
68719684600,2,2
25770231215,3,3
171799119064,4,4
188978965498,2,2
60129590992,2,2
351504,2,2
25770006038,3,3
154619230889,2,2
25770068336,3,3
25770006041,3,3
223338650046,2,2
223338650045,2,2
102476,2,2
102479,6,6
102477,3,3
102480,2,2
51539708588,2,2
94489685454,2,2
94489685455,2,2
25770001522,2,2
223338614315,2,2
223338614316,2,2
42950025622,3,3
42950025623,2,2
34359836932,6,6
8590233320,4,3
8590233318,2,2
51539767210,2,2
51539767211,2,2
111669283480,3,3
8589966672,3,3
292057841862,2,2
68719705335,2,2
94489545202,2,2
120259528082,2,2
120259528084,2,2
103079265538,2,2
85899678150,2,2
85899678152,2,2
17179954034,2,2
163208816558,5,5
329013,5,5
77309690978,2,2
25769826302,13,11
42950064867,2,2
111669465808,2,2
111669465810,4,3
94489361832,4,4
272599,6,5
60129579422,4,4
60129579424,11,10
187335,16,15
111669163941,2,2
307463,3,3
274878011337,2,2
8589958568,7,7
51539771163,4,4
94489388731,3,3
8589976754,3,3
17180206581,9,9
103079461129,2,2
103079639478,2,2
103079639479,2,2
77309797302,2,2
34360151969,3,3
77309797303,2,2
77309797304,2,2
146028957559,3,3
42949839388,20,16
17180166934,7,7
8590045974,5,5
68719787584,2,2
60129786406,5,5
146029065668,2,2
17180178353,2,2
25769917089,2,2
146029128063,2,2
128849188074,2,2
301824,5,5
8590256012,16,13
94489648849,2,2
60129970367,2,2
51539989647,7,7
163209001041,2,2
120981,10,10
163208930930,2,2
146028938460,5,5
34359757307,3,3
77309500075,3,3
347380,11,11
34359820581,8,8
17179931306,5,5
77309599608,3,3
211390,18,17
383289,14,14
383293,2,2
383291,4,4
154618889594,2,2
94489290522,4,4
34359834275,2,2
249108422773,2,2
34359834278,10,9
60129556610,2,2
68719598190,2,2
68719598189,2,2
111669430907,2,2
128849298982,3,3
77309664650,2,2
206158835499,2,2
68719670265,3,3
68719670264,2,2
42949884006,6,6
17180218430,3,3
51540034643,5,5
51540034629,2,2
266288023172,2,2
34359877100,6,6
27478,8,8
8590287353,12,12
34359877103,6,6
34359877099,2,2
34359877101,2,2
8590184112,8,8
8590343759,9,9
382330,9,9
34359877104,3,3
128849041970,5,5
103079218424,8,8
77309547429,4,4
51539984099,5,5
111669305829,2,2
8590063774,7,7
111669173536,2,2
103079635376,5,5
8590256915,5,5
8590256916,2,2
240518236601,2,2
17180152102,3,3
214748521811,2,2
68719580537,2,2
68719580538,2,2
17180149779,2,2
17180149775,2,2
8590362814,6,6
68719670079,12,12
8590266823,6,6
25770048531,4,4
137439039051,2,2
137439039048,2,2
51539859855,4,4
68719580373,8,8
137438959720,4,4
206158605045,2,2
34360108296,2,2
25769837972,21,17
137438959719,2,2
154619045174,2,2
206158679314,2,2
8590004032,4,4
8590004031,2,2
8590004033,2,2
163209051264,3,3
309237803421,2,2
69230,23,19
85899755462,2,2
34359985263,7,7
51540013660,8,8
8590153398,11,10
42949830567,2,2
8590153387,15,13
8590153397,11,10
42949830570,3,3
42949830571,6,6
51539849457,5,5
51539849453,17,12
51539849455,6,6
51539849451,3,3
94489545411,2,2
85899755797,3,3
137439162356,2,2
17180190391,8,7
111669475950,4,4
128849299971,2,2
111669475951,4,4
85899498237,3,3
42949831135,3,3
103079335626,3,3
68719859727,5,5
137439009833,3,3
163208878405,2,2
51539720153,2,2
42949846276,2,2
146029261112,2,2
51539859683,2,2
180388704718,2,2
103079217434,2,2
120259415255,5,5
180389032045,2,2
77309623424,10,10
8590017064,11,11
206158517101,2,2
17180128941,2,2
111669218789,2,2
25770177434,32,31
94489354725,6,6
17180277223,3,3
68719573531,5,5
17180286887,5,5
60129710823,2,2
154303,25,25
223338427627,2,2
42950088044,2,2
17180060971,2,2
60129608188,2,2
188978829575,2,2
147386,28,22
417380,63,43
17180039743,3,3
154619212667,2,2
60129581626,3,3
60129918637,3,3
77309583553,4,4
128849069403,2,2
128849069402,2,2
128849069404,3,3
94489304200,2,2
51149,103,44
154619003146,3,3
94489304202,7,6
231928587044,2,2
274877955959,2,2
146029332537,2,2
8590044441,7,7
68719497709,3,3
274878208201,3,3
206158764452,2,2
111669153745,4,4
33224,2,2
33223,2,2
33222,2,2
34360096717,2,2
283467997479,3,3
103079502516,2,2
8590343702,22,15
42950046313,7,7
254219,14,12
60129642005,2,2
42950061550,2,2
42950061551,2,2
34360124984,4,4
171799108146,2,2
139805,5,5
25769835995,10,10
188978562401,2,2
111669182806,2,2
94489708884,2,2
163208860822,2,2
94489708887,6,6
94489708888,3,3
8590043561,18,17
8590310180,3,3
25770243513,6,6
214748765500,2,2
17180064546,3,3
25770243512,2,2
154619042595,2,2
103079352229,2,2
25770168764,2,2
120259511197,2,2
25770241998,10,10
137439055896,2,2
137439055899,4,4
137439055898,2,2
137439055897,3,3
137439055900,4,4
34359913553,2,2
25770196369,13,12
34359913557,2,2
34359913556,2,2
34359913554,2,2
34359913551,2,2
34359913558,2,2
34359913549,2,2
34359913550,2,2
77309415067,3,3
345002,7,4
188978665576,2,2
51540020098,3,3
345004,9,5
266288289189,2,2
51539635941,3,3
51539635935,2,2
103079621911,3,3
103079621913,2,2
238342,3,3
85899718938,2,2
25769819734,5,5
8589993271,2,2
25769819735,3,3
163209124286,2,2
197568674050,2,2
137439110149,2,2
7726,7,7
7725,5,5
60129797381,4,4
103079603715,3,3
25770139248,2,2
103079603710,2,2
103079603712,2,2
103079603711,3,3
34360020176,2,2
34360020177,2,2
60129909134,4,4
223338492059,3,3
51539684372,3,3
25769945594,2,2
25769945595,2,2
103079318363,3,3
103079318358,2,2
120259499295,4,4
206158624649,2,2
60129855806,3,2
231928630611,2,2
120259222429,5,5
120259222461,5,5
120259222436,3,3
120259222464,5,5
85899718653,7,7
42949808135,5,5
25770085396,2,2
274877994110,2,2
17179883868,13,10
17179883869,4,4
17179883867,6,6
25770113070,15,14
85899678652,2,2
85899658331,4,3
422283,4,4
25769928989,16,14
85899678656,3,3
111669592662,2,2
111669592665,2,2
60129890152,2,2
60129890154,3,3
137439023959,4,3
154618880982,5,5
154618871614,2,2
68719492928,2,2
60129659971,2,2
60129659981,2,2
98051,8,8
317827982832,2,2
17179987731,6,6
274878064225,2,2
8590178693,6,6
94489589877,2,2
171798806396,2,2
317827881072,2,2
94489626528,3,3
274878208130,5,5
188978846372,2,2
48760,2,2
197568607337,2,2
120259192061,2,2
85899365528,3,3
60129787192,2,2
85899739925,2,2
111669254374,2,2
111669254381,2,2
222018,2,2
68719817760,2,2
111669254372,5,5
42949869980,5,5
137438959570,2,2
231928636402,2,2
300648064606,2,2
68719778334,4,4
137439016313,2,2
364846,17,17
100672,8,8
128849103617,2,2
34359797763,2,2
25769861282,5,5
60129764873,2,2
383984,4,4
60129764878,6,6
60129764877,2,2
60129764879,2,2
60129764881,5,5
60129764875,2,2
60129764882,2,2
60129764876,3,3
60129764883,2,2
17180275238,4,4
77309804067,5,4
77309506180,3,3
77309680213,3,3
249108314403,2,2
111669284149,2,2
8590168056,17,16
163208765337,2,2
34360118032,2,2
249108424700,3,3
25770229531,3,3
68719481455,2,2
42949891312,2,2
51539879502,2,2
137439108653,2,2
120259279037,2,2
128849084153,3,3
85899394228,7,7
120259279034,3,3
17180156272,3,3
94489301982,4,4
94489451627,5,5
171798693648,2,2
25770033543,2,2
68719676940,5,5
171799011288,2,2
25770150618,9,8
214748736450,2,2
163208830304,3,2
42949712741,8,7
34360085758,2,2
60129960432,10,10
298246,13,12
206158840300,3,3
214748468813,2,2
180388660466,3,3
206158840298,2,2
34360108032,2,2
214748743130,2,2
8590202267,4,4
8590162184,7,6
25770159322,6,6
25770159320,2,2
25770159324,2,2
8590202272,4,4
25770159325,4,4
34360125512,5,5
34360125510,2,2
34360125513,5,5
34360125516,3,3
34360125515,2,2
34360125511,5,5
34360125514,4,4
154618919818,2,2
77309641312,3,3
249108369669,2,2
163208914559,2,2
163208914560,2,2
34359949324,2,2
154619037988,2,2
42949985475,5,5
42950009018,3,3
42950009015,2,2
34359886271,2,2
17180039294,2,2
111669555891,2,2
8590092246,2,2
8590092248,2,2
8590092247,2,2
17180286296,2,2
8590340726,7,7
51539643924,2,2
60129674099,2,2
42949975765,8,8
238200,2,2
77309424226,2,2
34360163195,2,2
34360003185,2,2
25769968577,8,8
111669414075,5,5
111669414078,2,2
111669414081,3,3
85899369851,3,3
103079403675,3,3
111669414074,3,3
94489443792,2,2
8589991436,2,2
316617,12,12
128849145614,3,3
8590193005,2,2
34360089241,7,7
249108525526,2,2
249108525527,5,5
249108525528,2,2
17180043635,5,5
8590021872,5,5
206158462425,2,2
25770237975,13,13
206158462431,2,2
206158462432,2,2
60129556371,5,5
330056,4,4
330060,5,5
8590368111,2,2
103079640561,2,2
103079640565,2,2
103079640562,2,2
17180176972,10,9
163209140704,2,2
51539903921,4,4
350985,2,2
51540052977,2,2
51540052978,3,3
94489397346,2,2
8590114588,2,2
154619108670,5,5
146029094443,2,2
42949760028,2,2
42949760026,5,5
42949760029,2,2
94489385493,2,2
94489385496,2,2
94489385495,3,3
60129876895,3,3
94489385494,2,2
94489385498,3,3
8590196495,3,3
8590196496,3,3
171798748101,2,2
240518191170,2,2
8590196501,5,4
171799043835,3,3
8590196494,2,2
174117,56,44
68719792044,5,4
128849100426,2,2
128849100427,3,3
128849100440,3,3
128849100438,3,3
25769825682,5,4
68719792048,6,5
231928429193,2,2
128849100434,5,5
17180006694,17,10
51539884469,10,7
17180006696,4,3
17180282927,6,6
42949831277,6,5
42949831276,2,2
180388749205,3,3
180388749206,2,2
385810,2,2
385807,5,5
385806,10,10
385813,2,2
188978734992,2,2
8590308018,2,2
330458,12,12
85899495743,4,4
120259148162,2,2
42949718615,4,4
77309849648,3,3
163209103608,2,2
42949718614,3,3
103079617421,3,3
94489684197,2,2
51539838692,2,2
25769996243,2,2
34359771106,2,2
34359771105,2,2
111669197779,2,2
231127,3,3
34359932170,2,2
34359932174,5,5
34359932173,3,3
34359932172,3,3
17180220524,2,2
324677,6,5
17180220523,2,2
17180220525,2,2
249108260764,2,2
42949810938,4,4
8589996178,10,9
223338545189,2,2
137439277790,3,3
128849239840,2,2
411106,6,6
25769887028,2,2
223338545193,2,2
223338545188,2,2
94489457507,2,2
94489457506,2,2
8590266947,10,9
223338315575,2,2
146029167597,3,3
85899390703,5,5
146029167596,3,3
51540034513,2,2
25770009264,2,2
17180054262,4,2
34359887875,3,3
354854,2,2
60129800434,4,4
42950107193,3,3
120259378368,2,2
191522,2,2
137439324668,4,4
17180125157,8,8
77309813681,3,3
120259097002,2,2
120259168878,2,2
25770124213,2,2
168591,43,20
120259168879,2,2
111669277974,2,2
120259168885,2,2
422117,13,12
422120,2,2
422116,2,2
422123,8,8
51539875192,2,2
25770160108,4,4
171798845402,4,4
8590228219,8,7
154619129714,6,5
94489456502,2,2
281704,2,2
171798845408,2,2
25770165492,4,4
68719693556,2,2
77309692055,2,2
25770165489,3,3
266288183605,2,2
128849190058,2,2
17179994327,8,7
25770134070,4,4
128849190054,3,3
17179994332,4,4
68719674656,2,2
8590065324,2,2
137439254361,3,3
42950093449,2,2
17179904210,3,3
146257,5,5
163208904934,2,2
42950088474,3,3
146259,23,21
8590023732,6,6
103079463416,2,2
60129557556,3,3
60129557553,2,2
60129557555,3,3
60129557554,3,3
60129557557,3,3
163209080899,2,2
17180202868,3,3
17180202869,4,3
68719706395,2,2
68719706391,2,2
68719706392,2,2
299054,2,2
60129888555,4,3
60129888551,2,2
293349,11,9
103079408518,2,2
103079408516,2,2
25769883146,5,5
103079408519,2,2
25769911455,3,3
231928345311,2,2
146028977216,2,2
146028977218,2,2
94489332677,2,2
34360149613,3,3
94489332675,2,2
17180142522,2,2
51539928111,2,2
8590310323,6,6
51539980947,2,2
111669484629,2,2
315373,4,4
8590050419,7,6
77309852639,3,3
137439365604,2,2
137439365608,3,3
115390,3,3
68719818169,3,3
137439321600,3,3
137439322836,3,3
17180239094,2,2
17179949408,9,8
8590008683,26,22
17180183471,10,5
94489598882,2,2
25769920614,3,3
8590075383,3,3
8590075336,3,3
8590075379,2,2
292058133127,2,2
231928343018,2,2
8590274346,2,2
176998,2,2
34359930472,2,2
103079225249,2,2
8590173865,5,5
188978612553,2,2
188978612556,2,2
103079230894,2,2
17179998368,2,2
206158658680,2,2
77309714347,4,4
60129817490,3,3
146029066812,2,2
23309,71,61
17179927027,2,2
94489456925,3,3
60129921717,2,2
94489456923,2,2
8590075468,5,5
8590075469,2,2
8590075467,2,2
60129784022,3,3
25770011903,3,3
8590190784,9,8
8590190783,2,2
51539999978,6,6
51539999979,11,11
206158783633,2,2
206158783629,2,2
111669433340,2,2
180388692422,2,2
180388692426,2,2
231928558876,2,2
231928437354,2,2
42949752037,20,16
266288056623,3,3
85899450017,2,2
8589983095,3,3
25769868169,8,6
25769948042,2,2
190554,11,10
8590357677,2,2
8590357681,3,3
77309460330,6,6
42950061584,19,14
103079436310,2,2
240518596019,2,2
77309558283,3,3
25770038986,7,7
60129960281,2,2
60129960284,3,3
60129960285,2,2
96558,6,6
111669396933,2,2
111669296173,5,5
158566,2,2
158577,2,2
158578,2,2
158565,2,2
158572,12,9
158581,2,2
158571,26,25
158558,2,2
180388924233,2,2
240518564474,3,3
257698124689,2,2
257698124686,2,2
137579,7,7
85899767847,6,6
85899767846,2,2
85899767842,2,2
85899767845,4,3
85899346416,5,4
51540053510,2,2
40087,3,3
154618890729,2,2
154618890733,2,2
17179881084,4,3
154618890730,2,2
85899359338,2,2
8590319699,11,8
8590319696,2,2
128849327646,5,5
94489675070,2,2
180389046729,2,2
8590319697,3,3
25769915571,3,3
8590319702,5,3
8590032207,6,4
8590038928,3,3
34359996743,3,3
8590038929,19,17
42949800327,6,2
34359817193,10,10
171798779841,2,2
171798779843,2,2
68719521461,2,2
8590127568,2,2
68719607834,4,4
8590127570,16,16
216083,3,3
137439052517,2,2
25770145859,2,2
171798872344,2,2
68719499849,2,2
120259259383,2,2
34359867295,7,7
51539963799,4,4
25770052079,4,4
25770052080,2,2
94489440339,2,2
94489440343,2,2
94489440340,2,2
94489440338,2,2
77309733805,2,2
8590027922,2,2
8590210967,9,9
8590210970,16,14
34359985678,2,2
34359985677,6,6
77309423355,6,5
34359773153,3,3
68719538755,3,3
163209177869,2,2
17180243172,6,6
25769843683,5,5
77309550023,2,2
416005,2,2
94489477044,2,2
42949723806,3,3
42949723803,4,4
8590052461,10,7
156047,2,2
120259468954,3,3
249108153208,3,3
51539714484,5,5
135976,11,8
94489315912,5,5
17180239463,4,4
34359932712,2,2
34359932710,2,2
34359932711,2,2
25770154868,2,2
200572,23,19
8590139084,11,11
17180046449,3,3
163208836787,2,2
223338584059,2,2
274878263039,2,2
68719706937,5,5
68719706935,3,2
68719706936,3,3
25770145711,3,3
42949686239,2,2
51539746246,2,2
60129818600,3,3
60129818602,2,2
60129818599,2,2
60129818601,2,2
60129818603,3,3
346292,2,2
354381,12,7
60129672953,5,5
60129672951,4,4
154619107439,3,3
8590116779,19,16
42949765526,2,2
8590156627,6,5
42949765539,5,5
146029080417,3,3
231928607113,2,2
68719520052,9,9
231928607118,2,2
8589948474,2,2
85899646136,3,3
146029190464,7,6
77309443578,2,2
274878240712,2,2
283467890686,2,2
68719564484,3,3
240518437839,2,2
386441,4,4
386433,2,2
386436,2,2
386442,3,3
386434,8,8
386439,2,2
77309621166,5,5
77309621168,2,2
146555,24,20
17180291144,4,4
51539886347,2,2
137439040486,2,2
137439040487,2,2
8590173000,3,3
111669255425,2,2
8589939242,6,6
94489417808,2,2
111669365601,3,3
42950109132,6,6
94489633995,2,2
111669365599,2,2
94489417812,3,3
94489417815,4,4
51539998100,3,3
214748532448,2,2
300647790457,2,2
17180211711,2,2
120259391403,4,4
163208885428,2,2
17180262236,8,8
154619064586,3,3
163208975269,2,2
17180020202,34,30
16901,2,2
16903,2,2
42949814896,2,2
42949814897,2,2
42949814895,2,2
25770095182,3,3
34359842806,2,2
34359842807,4,4
34359842805,3,3
94489582065,2,2
94489582062,2,2
94489582064,2,2
17179898895,6,6
94489582059,2,2
120259142766,2,2
94489291442,6,6
154618988290,5,5
128849083627,4,4
25770060247,7,7
25770060248,8,8
25770060243,7,7
171798771582,3,3
197568852284,3,2
68719511225,2,2
68719511224,2,2
8590287064,5,5
94489694269,5,5
163208950945,2,2
25769921753,9,9
197568707861,4,4
25769921757,10,10
25769921760,11,11
146028985286,2,2
240518421457,2,2
8590272537,4,4
8590272542,4,4
8590272534,4,4
8590272540,4,4
8590272539,7,7
8590272538,3,3
8590272536,3,3
34360144445,5,5
137439287062,4,4
240518434612,3,3
85899384249,2,2
206158719263,2,2
223338528940,2,2
25770245576,2,2
103079424316,2,2
42949821859,14,13
103079424319,3,3
103079314841,6,6
94489659269,2,2
214748477784,3,2
94489659270,5,5
94489659275,7,7
25770213072,2,2
25770213075,2,2
25770213071,2,2
25770213074,2,2
25770213073,4,2
77309821464,3,3
137439016005,5,5
77309819503,2,2
8590112859,59,45
25769988832,2,2
223338475444,2,2
223338475450,2,2
214748684209,2,2
8590334804,4,3
25769903456,6,6
214748450794,2,2
359562,15,15
103079437619,2,2
85899651833,4,4
120259307938,2,2
146029081501,5,5
8589953311,2,2
8589953313,3,3
8589953312,4,4
146029021490,3,3
240518202607,2,2
154618910974,2,2
60129671950,7,7
300648030630,2,2
17180041759,9,9
128849080466,2,2
188978947866,2,2
223338693783,3,3
223338693782,2,2
34359754931,11,9
307074,10,9
37523,14,13
77309831448,3,3
42949765050,3,3
77309831447,2,2
77309831451,4,4
128849371510,3,3
128849371511,2,2
77309831450,3,3
25770159528,2,2
146029278355,2,2
8590244443,3,3
188978567738,2,2
85899433145,2,2
85899433147,2,2
85899433146,2,2
154619016499,2,2
68719737570,2,2
154619016502,4,4
154619016500,2,2
154619016501,4,4
34359982344,4,4
17180164743,6,6
77309728992,6,6
8590033873,11,10
77309728981,2,2
8590033869,8,8
8590033870,5,5
77309728986,2,2
77309728982,5,5
77309728984,2,2
8590033881,5,5
77309728991,6,6
223338308853,2,2
42949949210,2,2
300648035348,2,2
223338563289,2,2
8590289014,4,4
25770088538,5,5
8590076065,2,2
25770081504,2,2
34360039371,2,2
25769857798,2,2
198701,90,59
25769857810,2,2
166403,24,21
51539673820,2,2
51539673822,2,2
92048,3,3
68719753248,3,3
25769837350,4,4
25769837347,4,4
68719753254,7,7
103079231645,2,2
25769990145,8,7
128849318520,2,2
240518181703,2,2
249108148634,2,2
300654,23,20
206158460225,3,3
288733,120,75
22321,4,4
8590249201,3,2
25770125391,2,2
25770125395,3,3
231928482767,2,2
42949749395,23,17
128849053992,4,4
249108509929,2,2
77309842554,2,2
111669539744,2,2
111669539743,3,3
77309842555,4,3
34359779053,4,4
128849131309,2,2
103079637269,3,3
103079637270,3,3
42949773025,2,2
34359797404,2,2
103079637266,2,2
171799105835,2,2
34359797400,6,6
103079463136,2,2
103079463133,2,2
103079463134,3,3
103079463137,4,4
249108512177,2,2
68719479069,5,5
70581,19,13
154618864442,3,3
214748628589,2,2
77309845613,3,3
85899636835,2,2
42950055198,6,6
17180159286,25,18
68719636271,2,2
342308,15,14
42950082620,10,9
68719636275,4,4
68719636278,8,8
34360126700,4,4
34360126702,3,3
34360126698,2,2
34360126699,2,2
34360126701,3,3
8590093322,3,3
8590093320,3,3
8590093324,4,4
8590093325,2,2
8590093323,3,3
8590093321,4,4
85899717928,2,2
85899717930,3,3
17180255663,2,2
180388694909,3,3
249108492412,2,2
283467999353,2,2
249108390413,2,2
231928263726,2,2
60129661427,3,3
60129661432,2,2
60129661435,5,5
60129661428,2,2
60129661431,2,2
17180251478,3,3
8590005907,2,2
60129661434,2,2
51539670191,3,3
305925,2,2
91199,2,2
120259323643,3,3
25770222568,3,3
42949761933,2,2
154618891505,2,2
103079561647,2,2
154618891502,2,2
8590243887,8,8
351698,2,2
351701,8,7
351700,10,8
351703,4,4
351704,2,2
351705,3,3
8590344678,6,5
8590344677,2,2
118455,2,2
60129619463,7,6
118463,6,5
118456,19,17
118457,6,4
60129619462,4,3
17180254333,14,13
42949979031,19,18
197568827463,3,3
309237815554,2,2
292057937136,2,2
240518227020,6,6
51539941938,3,3
77309739418,2,2
8590166765,6,6
180388927836,2,2
8590191132,7,7
60129623700,2,2
240518560922,2,2
180388661568,3,3
180388661567,3,3
8590092687,6,6
51539709390,5,4
266288398677,2,2
128849332986,2,2
103079233197,4,4
94489289371,5,4
317827970441,2,2
111669515209,3,3
188978992831,2,2
120259225809,6,6
8590253391,3,3
8590253392,7,7
146029314530,3,3
163209074077,2,2
163209074076,2,2
111669348649,2,2
197568804728,2,2
17180165399,9,7
51539807299,2,2
8590093457,2,2
191524,5,5
128849176730,2,2
128849176729,4,3
191527,5,5
103079628727,3,3
111669576329,2,2
111669576332,2,2
8590180330,3,3
180388641147,2,2
188978725237,3,3
85899610520,2,2
206158770795,2,2
8590165780,4,4
85899660406,2,2
34360145241,5,5
17180259142,2,2
17180029632,5,5
68719897028,5,5
146029046471,3,3
146029046476,2,2
8590068550,8,8
68719489072,2,2
17180008115,62,46
68719780729,5,5
20059,2,2
68719780727,2,2
68719780728,3,3
68719780726,2,2
68719780733,2,2
68719780725,4,4
68719780732,2,2
128849326564,2,2
8590234267,2,2
68719852932,2,2
292058119383,2,2
94489381967,2,2
180388790520,2,2
120259368983,3,3
17180196901,2,2
120259368986,5,5
17180196902,3,3
42949679689,2,2
154618839746,2,2
60129678638,2,2
60129678639,2,2
111669293499,3,3
111669293501,5,5
34359758322,2,2
111669293504,4,4
111669293498,3,3
111669293503,5,5
351624,9,9
111669293497,2,2
266288327409,3,3
34359756513,3,3
34359756506,12,8
34359756507,3,3
34359756503,2,2
292058009326,2,2
17179885467,2,2
17179885466,2,2
137439199953,2,2
137439199951,3,3
137439199952,3,3
231928501235,2,2
34360037975,2,2
60129959175,10,8
111669291572,2,2
223338512020,2,2
17179905110,7,7
77309734992,2,2
111669283883,2,2
17180169254,4,3
25769962874,12,11
25769962878,15,12
60129801752,4,4
60129801756,2,2
137439112065,3,3
137439112068,3,3
25769926356,3,3
17179874778,7,7
17179874776,6,6
25769926360,5,5
17179874775,3,3
68719826249,19,11
240518596092,2,2
146029129859,2,2
240518596094,2,2
137439294115,2,2
120259424597,5,5
8590240911,3,3
137439294118,4,4
137439294119,3,3
25769839793,2,2
25769839792,2,2
25770114962,4,3
257698090958,2,2
257698090974,2,2
206158520059,2,2
249108404559,2,2
146029218998,2,2
249108542238,2,2
146029218999,4,4
25769948769,6,5
8590031978,13,11
266288025882,2,2
77309618567,2,2
257698251831,2,2
257698251834,2,2
103614,8,8
154618926459,6,6
206158837880,3,2
85899493642,2,2
18388,9,9
51539747736,2,2
128849461405,3,3
42950002831,8,8
240518196304,2,2
111669494653,2,2
103079238122,4,4
188978972676,2,2
34360114133,8,7
51540047872,3,3
146028978530,2,2
8590320933,5,5
34360074770,4,4
17180160765,2,2
34360074773,3,3
34360074775,3,3
34360074766,2,2
34360074774,3,3
17180160767,4,4
17180160768,3,3
8590143971,2,2
300648116056,2,2
180389015789,2,2
25770245629,11,10
405994,2,2
17180165931,2,2
77309729539,2,2
8590159809,2,2
85899515652,2,2
317332,2,2
317338,2,2
317337,7,7
257698322237,2,2
257698110816,3,3
154619242306,2,2
223338324319,2,2
60129740148,2,2
180388824451,2,2
128849089417,6,6
25770142240,2,2
85899398737,2,2
68719519012,6,6
34359795798,11,8
128849071827,2,2
85899432525,5,5
128849071828,3,3
42950089247,3,3
42950089248,4,4
42950089239,2,2
42950089241,5,5
34359739677,4,4
42950089243,8,8
231928501535,2,2
60129857957,7,7
197568641836,2,2
94489602928,2,2
25770063182,5,5
60129913372,5,5
146029187482,4,4
60129763553,2,2
25769876313,2,2
25769876314,2,2
25769876307,10,9
34360018168,5,5
171798929680,3,3
42949968035,8,7
156687,25,17
249108544231,2,2
42950071729,11,11
206158611043,2,2
51539859041,2,2
306059,4,4
42950102356,6,3
51539859052,5,2
51539859042,5,4
146029013238,2,2
34359809125,2,2
77309528107,2,2
197568550861,2,2
300647765009,2,2
283468110509,2,2
51539737731,2,2
103079602980,2,2
292057970200,2,2
128849461601,3,3
51539689276,3,3
128849461602,3,3
128849461599,2,2
128849461600,2,2
45976,4,4
34359811237,2,2
60129593631,3,3
60129593638,2,2
60129593635,2,2
34359811238,4,4
34360045618,2,2
34360045617,2,2
128849217882,2,2
103079633832,3,3
51539983630,2,2
128849428604,2,2
60129875663,3,3
163209038998,5,5
137439197929,2,2
51539886850,12,12
163209038995,4,4
111669378824,6,6
51539886847,3,3
8590380103,2,2
8590380102,2,2
8590380104,2,2
8590380100,2,2
8590380101,9,9
146029298904,2,2
128849324904,2,2
25770211884,2,2
214748470675,2,2
85899658967,2,2
206158649048,2,2
111669519118,2,2
17180229546,6,5
17180229550,11,9
337749,26,20
51539634451,2,2
25770160838,2,2
